v1,speaker,domint,topic1,topic2,frame,gainloss,debate,hc_segtype,hc_funct,hc_meme,hc_memtyp,hc_memint,hc_interpt,hc_success,hc_intype,hc_visinter,hc_visuccess,hc_intmod,hc_modtype,hc_nonflu,hc_putdown,hc_attone,hc_fetone,hc_hrtone,hc_lookat2,hc_brush1,hc_nvdis1,hc_look,hc_eyebrow,hc_atface,hc_feface,hc_hrface,hc_saface,hc_neuface,hc_inapprop,hc_affgest,hc_defgest,hc_nvsub,hc_agentic,hc_commun,hc_waveoff,hc_nvtic1,hc_nvtic2,hc_nvtic3,hc_nvtic4,hc_nvtic5,hc_nvtic6,dt_segtype,dt_funct,dt_meme,dt_memtyp,dt_memint,dt_interpt,dt_success,dt_intype,dt_visinter,dt_visuccess,dt_intmod,dt_modtype,dt_nonflu,dt_putdown,dt_attone,dt_fetone,dt_hrtone,dt_lookat2,dt_brush1,dt_nvdis1,dt_lookat3,dt_eyebrow,dt_atface,dt_feface,dt_hrface,dt_saface,dt_neuface,dt_inapprop,dt_affgest,dt_defgest,dt_nvsub,dt_agentic,dt_commun,dt_waveoff,dt_nvtic1,dt_nvtic2,dt_nvtic3,dt_nvtic4,dt_nvtic5,dt_nvtic6,hc_blame,dt_blame,i,they,sixltr,hc_6ltr,hc_i,hc_they,hc_ithey_mean,hc_ithey,dt_6ltr,dt_i,dt_they,dt_ithey_mean,dt_ithey,tweet_vol,trump_vol,clinton_vol,mention_diff_vol,dt_interruptions,hc_interruptions,hc_angry,dt_angry,trump_vol_arf1,clinton_vol_arf1,DT_POPTOT,HC_POPTOT,hc_blame2,dt_blame2,hc_anger,dt_anger,DT_POPTOT10,HC_POPTOT10,HC_ATONE2,HC_AFACE2,HC_DGEST2,HC_NVDIS2,HC_INAPPRO2,HC_INTYPE2,HC_NONFLU2,HC_PUTD2,DT_ATONE2,DT_AFACE2,DT_DGEST2,DT_NVDIS2,DT_INAPPRO2,DT_INTYPE2,DT_NONFLU2,DT_PUTD2,HC_POP_VIS,DT_POP_VIS,HC_POP_TON,DT_POP_TON,HC_POP_VER,DT_POP_VER,HC_POP_VER2,DT_POP_VER2
155,2,1,34,33,0,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,7.32,0,12.2,0,0,0,1.320899,-1.320899,12.2,7.32,0,2.101816,5.218184,8648,6812,2328,4484,0,0,0,2,-166.8014,-137.6241,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
156,2,1,34,33,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,0,0,28.57,0,0,0,1.320899,-1.320899,28.57,0,0,2.101816,-2.101816,7930,6294,2196,4098,0,0,0,2,-397.6649,-96.47682,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
157,0,1,34,33,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,0,0,13.79,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8296,6592,2229,4363,0,0,0,2,478.6479,55.1033,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
158,3,1,18,19,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,3.45,0,13.79,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8215,6545,2128,4417,0,0,0,2,-56.55681,-115.7398,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0
159,2,1,38,18,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,8.57,2.86,17.14,0,0,0,1.320899,-1.320899,17.14,8.57,2.86,2.101816,9.328183,8922,7134,2366,4768,0,0,0,2,640.4171,242.9958,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
160,2,1,34,33,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,10.53,0,10.53,0,0,0,1.320899,-1.320899,10.53,10.53,0,2.101816,8.428184,9333,7475,2525,4950,0,0,0,2,257.851,103.3099,3,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0
161,2,1,34,33,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,12.12,0,9.09,0,0,0,1.320899,-1.320899,9.09,12.12,0,2.101816,10.01818,9399,7522,2578,4944,0,0,0,2,23.6377,15.41461,4,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,1,0,0,0,0
162,2,1,34,33,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,12.5,0,29.17,0,0,0,1.320899,-1.320899,29.17,12.5,0,2.101816,10.39818,8490,6842,2148,4694,0,0,0,2,-619.1818,-438.6391,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0
163,2,1,34,33,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,12.5,4.17,20.83,0,0,0,1.320899,-1.320899,20.83,12.5,4.17,2.101816,14.56818,8128,6554,2011,4543,0,0,0,2,-55.64444,-54.8356,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,3,0,1,0,1,0,1
164,0,1,34,33,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,7.14,3.57,14.29,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8644,7050,2050,5000,0,0,0,2,639.632,62.52216,5,1,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,3,0,1,0,1,0,1
165,3,1,34,33,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,5.88,2.94,23.53,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9103,7483,2119,5364,0,0,0,2,384.2192,48.55276,5,1,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,3,0,1,0,1,0,1
166,0,1,34,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,4.26,0,10.64,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,7965,6488,1866,4622,0,0,0,2,-1038.043,-283.1194,4,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,2,0,1,0,1,0,1
167,0,1,34,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,6,0,1,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,4.17,4.17,33.33,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,7079,5844,1552,4292,0,0,0,2,-362.5409,-286.7571,4,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,2,0,1,0,1,0,1
168,1,1,34,,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.0299625,-0.0827715,3.03,0,12.12,12.12,3.03,0,1.320899,1.709101,0,0,0,2.101816,-2.101816,8196,6742,1831,4911,0,0,0,0,1105.925,312.2784,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
169,1,1,34,33,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.0299625,-0.0827715,3.23,0,16.13,16.13,3.23,0,1.320899,1.909101,0,0,0,2.101816,-2.101816,7819,6385,1841,4544,0,0,0,0,-516.2194,-72.5662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,1,34,33,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.0299625,-0.0827715,0,0,3.85,3.85,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8055,6592,1961,4631,0,0,0,0,305.2208,82.57395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1,1,34,33,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,27.27,27.27,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8661,6945,2251,4694,0,0,0,0,344.1203,239.9412,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
172,1,1,34,33,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,25,25,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8855,7150,2293,4857,0,0,0,0,161.2267,-31.49895,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
173,0,1,34,33,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,6.06,9.09,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8592,6845,2261,4584,0,0,0,0,-307.7447,-50.36813,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
174,1,1,34,33,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,3.7,0,7.41,7.41,3.7,0,1.320899,2.379101,0,0,0,2.101816,-2.101816,8424,6592,2352,4240,0,0,0,0,-131.5366,95.87241,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
175,1,1,34,33,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4,1,3,5,1,1,2,0,0,0,,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,-0.0299625,-0.0827715,4.55,0,18.18,18.18,4.55,0,1.320899,3.229101,0,0,0,2.101816,-2.101816,8439,6437,2447,3990,1,0,0,1,-39.79468,81.70382,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0
176,1,1,34,33,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,-0.0299625,-0.0827715,0,7.14,25,25,0,7.14,1.320899,5.819101,0,0,0,2.101816,-2.101816,8170,6109,2501,3608,0,0,0,0,-243.8154,42.89679,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
177,1,1,34,33,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9700375,-0.0827715,6.45,0,16.13,16.13,6.45,0,1.320899,5.129101,0,0,0,2.101816,-2.101816,7819,5844,2395,3449,0,0,0,0,-154.3824,-104.8867,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0
178,1,1,34,33,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,21.43,21.43,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,7958,5890,2542,3348,0,0,0,0,132.0368,180.156,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
179,0,1,34,33,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,3.85,0,7.69,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8426,6231,2681,3550,0,0,0,0,345.1915,127.802,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
180,0,1,34,33,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,2.7,2.7,8.11,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,8582,6520,2605,3915,0,0,1,0,219.4933,-84.31299,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
181,0,1,34,,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,10.71,0,14.29,0,0,0,1.320899,-1.320899,0,0,0,2.101816,-2.101816,9188,6883,2803,4080,0,0,1,0,307.8059,233.4026,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
182,2,1,34,,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,1,1,2,0,0,0,,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,7.14,0,14.29,0,0,0,1.320899,-1.320899,14.29,7.14,0,2.101816,5.038184,9115,6826,2722,4104,1,0,0,10,-114.8566,-90.77584,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0
183,2,1,34,,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,15.38,0,0,0,1.320899,-1.320899,15.38,0,0,2.101816,-2.101816,8916,6684,2668,4016,0,0,0,2,-93.41164,-11.82765,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,3,0,1,0,1,0,1
184,2,1,34,,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,8,0,20,0,0,0,1.320899,-1.320899,20,8,0,2.101816,5.898183,8140,6022,2570,3452,0,0,0,2,-582.1209,-58.27193,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,0,1,0,1,0,1
185,2,1,34,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,0.9172285,5.71,0,14.29,0,0,0,1.320899,-1.320899,14.29,5.71,0,2.101816,3.608184,7767,5744,2461,3283,0,0,0,2,-85.36408,-64.74467,6,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,3,0,1,0,2,0,3
186,2,1,34,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,9.09,0,12.12,0,0,0,1.320899,-1.320899,12.12,9.09,0,2.101816,6.988183,7750,5787,2373,3414,0,0,0,2,140.985,-46.79194,4,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,1,0,0,0,0
187,2,1,34,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,2.44,2.44,9.76,0,0,0,1.320899,-1.320899,9.76,2.44,2.44,2.101816,2.778183,7996,5976,2412,3564,0,0,0,2,194.0793,70.043,3,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0
188,2,1,34,,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,0.9172285,3.03,0,6.06,0,0,0,1.320899,-1.320899,6.06,3.03,0,2.101816,0.9281835,8022,6055,2358,3697,0,0,0,2,39.93937,-51.28786,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1
189,2,1,15,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,11.9,0,9.52,0,0,0,1.320899,-1.320899,9.52,11.9,0,2.101816,9.798183,8026,6092,2361,3731,0,0,0,2,22.02905,19.19363,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
190,2,1,15,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,6.06,0,18.18,0,0,0,1.320899,-1.320899,18.18,6.06,0,2.101816,3.958184,8549,6594,2604,3990,0,0,0,1,502.2796,247.929,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0
191,2,1,15,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,5,0,0,0,0,0,0,,1,0,1,0,1,1,0,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,0,0,10,0,0,0,1.320899,-1.320899,10,0,0,2.101816,-2.101816,8879,6893,2702,4191,0,0,0,2,203.0803,60.28842,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,3,0,1,0,1,0,1
192,2,1,15,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0299625,-0.0827715,0,0,21.21,0,0,0,1.320899,-1.320899,21.21,0,0,2.101816,-2.101816,9081,7138,2613,4525,0,0,0,2,201.5593,-95.44214,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
193,2,1,20,10,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0299625,-0.0827715,0,0,10,0,0,0,1.320899,-1.320899,10,0,0,2.101816,-2.101816,9186,7373,2554,4819,0,0,0,2,222.2123,-24.35836,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0
